1학기 개강일이 언제야?	1학기 개강일은 3월 4일 화요일이야.	8.txt
복수전공 포기할 때 필요한 절차가 뭐야?	복수전공을 포기하려면 복수전공 신청/포기 기간 중 GLS를 통해 포기 신청 후 소속 대학행정실에서 승인을 받아야 합니다.	107.txt
복수전공 배정일 이후에 과목 자동 반영 안 되면 어디에 문의해야 해?	복수전공 배정 확정일 이후에 기존에 이수했던 복수전공 교과목이 자동적으로 전산 반영되지 않은 경우에는 소속 대학행정실로 확인 바랍니다.	108.txt
복수전공 포기하면 과목들이 어떻게 처리돼?	복수전공을 취소 시 복수전공으로 기취득한 과목은 삭제되지 않으며, 학생이 이수하고 있는 학과의 교육과정에서 전공 인정여부에 따라 전공으로 충족제만 포함할 수 있습니다.	108.txt
복수전공 취소했는데 과목이 삭제돼?	복수전공을 취소해도 복수전공으로 기취득한 과목은 삭제되지 않습니다.	108.txt
복수전공 교과목이 전공으로 인정되는지 어디서 확인해?	GLS의 졸업요건 충족현황조회 메뉴에서 확인할 수 있습니다.	108.txt
2025년 8월 졸업인데 복수전공 2차 신청하면 문제 있어?	네, 가능합니다. 단 복수전공에 선발되어 전공 이수 기준 등이 변경될 경우 2025년 8월에 졸업이 되지 않을 수 있는 점은 반드시 확인하시기 바랍니다.	108.txt
연계전공은 어떻게 신청해야 해?	연계전공은 복수전공 신청기간에 일반학과 복수전공 신청과 동일한 방법으로 신청해야 합니다.	109.txt	
복수전공으로 연계전공을 신청할 수 있나요?	네, 연계전공은 복수전공으로만 이수할 수 있습니다.	109.txt	
연계전공 이수 조건은 뭐야?	연계전공의 이수 조건은 전공기준으로 복수전공을 이수하는 학생은 연계전공과 관련된 전공과목의 영역별 최소수학 학점을 이수하거나 중하위과목 이수학점으로 대체하여 이수할 수 있습니다.	109.txt	
전공과목 이수 방법은 어디서 확인할 수 있어?	전공과목 이수 방법은 해당 연계전공의 홈페이지를 참고하여 주시기 바랍니다.	109.txt	
2012학번에게 적용되는 교육과정은 어떻게 달라졌어?	2012학번 이전 학생은 교육과정 개편에 따라 전공기반과 전공심화, 전공실습 등 전공 영역별 최소수학 학점 등에 관계없이 교육과정에 따른 전공 증이수학점을 이수하여야 합니다.	109.txt
전공심화트랙은 어떻게 이수하는 거야?	2021학년도 이후 입학자부터 단일전공을 이수하면 전공심화트랙을 이수한 것으로 간주되어 별도의 신청 절차 없이 졸업 시 졸업/성적증명서에 전공심화트랙 이수로 인증됩니다.	110.txt
복수전공을 하면 전공심화트랙을 이수할 수 없어?	네, 복수전공(연계전공 포함) 이수자는 전공심화트랙을 이수할 수 없습니다.	110.txt
2021학년도 이후 입학자는 전공심화트랙이 자동으로 이수된다고?	네, 단일전공 이수 시 전공심화트랙을 이수한 것으로 간주됩니다.	110.txt
데이터사이언스연계전공이 폐지된 건 언제야?	데이터사이언스연계전공은 2019학년도부터 폐지되었습니다.	110.txt
생명융합학연계전공의 새로운 이름이 뭐야?	생명융합학연계전공은 2022학년도부터 컴바이오닉스연계전공으로 명칭이 변경되었습니다.	110.txt
마이크로디그리 신청은 언제 시작해?	2025학년도 마이크로디그리 신청은 1학기의 경우 2025년 7월 14일부터 7월 18일까지, 2학기의 경우 2025년 1월 6일부터 1월 16일까지입니다.	111.txt
마이크로디그리 결과는 언제 나와?	2025학년도 마이크로디그리 신청 결과는 1학기의 경우 2025년 10월 10일, 2학기의 경우 2025년 10월 24일에 발표됩니다.	111.txt
마이크로디그리 신청 자격 조건이 뭐야?	학사 신입생의 경우 3개 학기 이상 등록한 재적생, 학점인정 비대상자는 2개 학기 이상 등록한 재적생이며, 편입생은 본교에서 2개 학기 이상 등록해야 합니다. 대학원생은 재적생이면 신청 가능합니다.	111.txt
이번 학기 마이크로디그리 신청은 언제까지야?	2025학년도 1학기 마이크로디그리 신청은 2025년 7월 18일까지이며, 2학기 신청은 2025년 1월 16일까지입니다.	111.txt
마이크로디그리 이수 증명서는 어떻게 받아?	마이크로디그리 이수를 완료하면 이수 증명서 및 성적증명서를 발급받을 수 있습니다.	111.txt
인공지능 경제학 마이크로디그리는 몇 학점을 이수해야 해?	12학점을 이수해야 합니다.	112.txt	
미래형 자동차 마이크로디그리 문의는 어디로 해야 해?	031-290-5827로 문의하시면 됩니다.	112.txt	
탄소중립 건축 마이크로디그리는 어떤 학과에서 주관해?	건축학과에서 주관합니다.	112.txt	
인공지능 콘텐츠 마이크로디그리 주관학과 연락처 좀 알려줘.	글로벌경영학부, 02-740-1784입니다.	112.txt	
인공지능 반도체 마이크로디그리는 다른 학과목이 포함되어 있어?	네, 학과목이 포함되어 있습니다.	112.txt
배터리 마이크로디그리는 어디서 이수할 수 있어?	배터리 마이크로디그리는 신소재공학부에서 이수할 수 있습니다.	113.txt
바이오헬스케어 과정은 몇 학점이야?	바이오헬스케어 과정은 12학점입니다.	113.txt
저탄소 그린에너지는 어느 학과에서 주관해?	저탄소 그린에너지는 화학공학과에서 주관합니다.	113.txt
인공지능 예술 마이크로디그리 문의는 어디로 해야 해?	인공지능 예술 마이크로디그리 문의는 소프트웨어학과로 하시면 됩니다. 연락처는 031-290-7113입니다.	113.txt
기후변화와 지속가능 미래 마이크로디그리 연락처 알 수 있어?	기후변화와 지속가능 미래 마이크로디그리의 연락처는 02-760-0933입니다.	113.txt
글로벌융합학부에서 어떤 전공을 선택할 수 있어?	글로벌융합학부에서는 데이터사이언스융합전공, 인공지능융합전공, 지능형로봇융합전공을 선택할 수 있습니다.	114.txt
글로벌융합학부의 융합전공은 어떤 게 있어?	글로벌융합학부의 융합전공에는 데이터사이언스융합전공, 인공지능융합전공, 지능형로봇융합전공이 포함됩니다.	114.txt
글로벌융합학부 전공 신청은 언제 해야 해?	글로벌융합학부 전공 신청은 본교 1학년 2학기 재학 중인 학생이 2학년부터 가능합니다.	114.txt
1학년 2학기 재학생인데 융합전공 신청할 수 있어?	네, 글로벌융합학부 융합전공은 1학년 2학기 재학생이 2학년부터 신청할 수 있습니다.	114.txt
융합전공을 복수전공으로 할 수 있어?	네, 글로벌융합학부의 융합전공은 복수전공으로도 이수할 수 있습니다.	114.txt
제대 복학 신청은 어디서 해?	제대 복학은 GLS에서 신청합니다.	115.txt	
수강신청은 언제부터 가능해?	수강신청은 학기 시작 약 1개월 전에 가능합니다.	115.txt	
졸업 요건이 어떻게 돼?	졸업 요건은 전공 필수 과목 이수와 총 학점 충족입니다.	115.txt	
교환학생 신청은 어떻게 해?	교환학생 신청은 국제교류센터를 통해 할 수 있습니다.	115.txt	
복수 전공하려면 어떻게 해야 해?	복수 전공 신청은 학사관리팀에 문의하여 절차를 따릅니다.	115.txt
캡스톤 프로젝트는 구체적으로 어떤 내용인가요?	캡스톤 프로젝트는 실무와 현장 교육을 통해 학생들이 실제 산업체의 요구에 부합하는 창의적 문제 해결 능력을 키울 수 있도록 설계되어 있습니다.	116.txt	
융합전공에서 제공하는 비교과과정은 어떤 것들이 있나요?	융합전공에서 제공하는 비교과과정으로는 인문학캠프, 글로벌캠프, 부트캠프 등이 있습니다.	116.txt	
데이터사이언스 학위는 어떻게 받을 수 있나요?	데이터사이언스 학위를 받기 위해서는 전공 학점 54학점을 포함하여 수료학점 120 학점을 이수해야 합니다.	116.txt	
전공 학점이 몇 학점 필요해?	전공 학점은 단일 전공일 경우 54 학점이 필요합니다.	116.txt	
부수 전공 학점은 어떻게 이수할 수 있나요?	부수 전공 학점은 전공교과와 전공심화 영역에서 자유롭게 39 학점을 이수할 수 있습니다.	116.txt
컬처앤테크놀로지융합전공은 어떤 전공이야?	컬처앤테크놀로지융합전공은 문화, 예술, 미디어 기술을 창의적으로 결합하여 새로운 콘텐츠와 서비스를 창출하는 융합 학문입니다.	117.txt	
문화와 기술을 융합하는 전공의 목표가 뭐야?	컬처앤테크놀로지융합전공은 융합적 사고와 창의적 도전으로 디지털 시대의 새로운 문화 패러다임을 만들어가는 것을 목표로 합니다.	117.txt	
컬처앤테크놀로지융합전공에서는 어떤 기술을 배워?	이 전공에서는 인공지능(AI), 빅데이터 분석, 가상현실(VR), 증강현실(AR) 등 최신 디지털 기술을 활용한 콘텐츠 개발을 배웁니다.	117.txt	
글로벌 및 현지화 관점으로 어떤 내용을 배우게 돼?	글로벌 시장에서의 문화 콘텐츠 산업 확장 및 현지화 전략을 학습합니다.	117.txt	
컬처앤테크놀로지 학사 학위를 받으려면 몇 학점을 이수해야 해?	컬처앤테크놀로지 학사 학위를 받으려면 총 120학점을 이수해야 합니다.	117.txt
자기설계융합전공 신청하려면 어떤 자격이 필요해?	신입학 4회 이상 5회 이내, 편입학 2회 이상 3회 이내 등록한 재학생이 신청할 수 있습니다.	118.txt	
자기설계융합전공 이수하려면 몇 학점 들어야 해?	자기설계융합전공을 이수하려면 36학점을 취득해야 합니다.	118.txt	
문학사로 자기설계융합전공 하면 어떤 전공 분야가 있어?	문학사로는 미디어문화콘텐츠, 글로벌커뮤니케이션, 여성과정치정책, 데이터커뮤니케이션, 공공갈등관리 등 다양한 전공 분야가 있습니다.	118.txt	
이학사로 자기설계융합전공 하려면 어떤 과목들을 선택할 수 있어?	이학사로는 실감콘텐츠, 금융공학, 뇌과학, 문화재과학, 빅데이터통계, 빅데이터컴퓨팅, 건강심리학 등을 선택할 수 있습니다.	118.txt	
공학사로 자기설계융합전공 하면 어떤 분야로 전공할 수 있어?	공학사로는 나노바이오의공학, 데이터공학, 금융데이터공학, 스마트헬스케어공학, 환경스마트엔지니어링 등을 전공할 수 있습니다.	118.txt
학석사연계과정 신청은 언제 해야 해?	학석사연계과정 신청은 매 학기 말에 공지되는 신청기간에 해야 하며, 1학기는 6월 2일(월)부터 6월 13일(금)까지, 2학기는 12월 1일(월)부터 12월 12일(금)까지입니다.	119.txt
조기졸업트랙 지원하려면 성적 기준이 어떻게 돼?	조기졸업트랙 지원을 위해서는 학사과정 최종학기 직전학기까지 전학년 평점평균이 3.5/4.3 이상이어야 합니다.	119.txt
정규졸업트랙은 몇 학기까지 등록해야 해?	정규졸업트랙을 선택할 경우, 학사과정을 8학기 또는 초과학기까지 등록해야 합니다.	119.txt
대학원 과정 지원하려면 어떤 성적이 필요해?	대학원 과정 지원을 위해서는 학사과정 최종학기까지 전학년 평점평균이 3.0/4.3 이상이어야 합니다.	119.txt
학석사연계과정 선발 절차가 어떻게 돼?	학석사연계과정의 선발 절차는 대학원 해당 학과장이 추천하고, 학장이 선발하며, 매 학기별로 학과별 정원 내에서 선발됩니다.	119.txt
학사과정 마지막 학기에 대학원 과목 수강 가능한가요?	학사과정 마지막 학기에 최대 6학점까지 석박사공통과목을 수강할 수 있습니다.	120.txt
학석사연계장학금은 어떻게 받을 수 있나요?	학석사연계장학금은 학사과정 마지막 학기에 지급되며, 일부 우수인재 트랙에서만 가능합니다.	120.txt
대학원 무시험 입학이 가능한 조건이 뭐야?	학석사연계과정을 통해 대학원 무시험 입학이 가능합니다.	120.txt
졸업시험 면제는 어떤 경우에 해당되나요?	학사과정 졸업시험은 학석사연계과정 참여 시 면제됩니다.	120.txt
석박사공통과목은 최대 몇 학점까지 들을 수 있지?	석박사공통과목은 최대 6학점까지 수강할 수 있습니다.	120.txt
학사과정에서 대학원 과목을 어떻게 수강할 수 있어?	학사과정 중에 대학원 과목을 수강하기 위해서는 해당 대학교의 학사과정과 관련된 절차를 따라야 하며, 주로 학사 담당 부서에서 제공하는 정보를 참고해야 합니다.	121.txt
대학원 과목을 미리 들으면 어떤 이점이 있어?	대학원 과목을 미리 수강하면 학사과정에서 취득한 학점을 대학원 과정에서 중복 인정받아 대학원 수업연한을 최대 1개 학기까지 단축할 수 있는 이점이 있습니다.	121.txt
대학원 과목을 수강하면 학기 단축이 가능한가?	네, 대학원 과목을 수강하여 일정 학점을 인정받으면 대학원 수업연한을 최대 1개 학기까지 단축할 수 있습니다.	121.txt
석사과정 진학 시 학사 때 들었던 과목을 인정받을 수 있어?	석사과정 진학 시 학사 때 수강한 대학원 과목에 대해 학점 인정을 받을 수 있으며, 이를 통해 학기 단축도 가능합니다.	121.txt
대학원 수업연한 단축은 최대 몇 학기까지 가능해?	대학원 수업연한 단축은 최대 1개 학기까지 가능합니다.	121.txt
학부생 연구학점제 수강 자격이 어떻게 돼?	2007학년도 이후 신입학자로 직전학기 평점평균이 3.5 이상이며, 담당 교수의 사전승인을 받은 학생이 수강할 수 있습니다.	122.txt
전공학점이 6학점 미만이면 어떤 문제가 생겨?	전공학점이 6학점 미만인 경우, 전공학점 연구학점 과목을 수강할 수 없습니다.	122.txt
연구학점제는 언제 개설되는 거야?	연구학점제는 학기 중 또는 계절수업 교과목으로 개설되며, 학기 중에는 15주간, 계절수업은 6주간 운영됩니다.	122.txt
계절수업으로는 몇 주 동안 진행돼?	계절수업은 6주 동안 진행됩니다.	122.txt
학기당 최대 몇 학점을 수강할 수 있어?	학기당 본인의 수강가능학점 내에서 최대 2학점까지 수강할 수 있습니다.	122.txt
팀연구프로젝트에 필요한 최소 학생 수는 몇 명이야?	팀연구프로젝트를 구성하기 위해서는 최소 5명 이상의 학생이 필요합니다.	123.txt
의과대학원 전공학생은 몇 학년부터 참여 가능해?	의과대학 전공의학과 학생은 3, 4학년부터 참여 가능합니다.	123.txt
학부생은 한 학기에 몇 학점까지 들을 수 있어?	학부생은 한 학기에 3학점씩, 연간 최대 6학점까지 팀연구학점제를 통해 수강할 수 있습니다.	123.txt
대학원생은 팀연구학점으로 몇 학점까지 인정받을 수 있어?	대학원생은 매 학기 3학점씩, 연간 최대 6학점까지 팀연구학점제로 인정받을 수 있습니다.	123.txt
수업은 언제부터 언제까지 진행돼?	수업은 2025년 3월 초부터 12월 둘째 주까지 진행됩니다.	123.txt
성적은 어떻게 평가되나요?	학생들의 수업참여와 학업성적을 종합하여 각 수업의 담당 교강사가 성적등급을 부여합니다. 성적은 출석, 시험, 발표, 과제물 및 평소 학습태도 등 모든 평가요소를 반영하여 평가됩니다.	124.txt
시험은 몇 번 보나요?	매 학기 중간시험과 기말시험 등 2회의 정기시험이 있으며, 교강사에 따라 수시평가로 유연하게 운영될 수 있습니다.	124.txt
중간시험은 언제 보나요?	1학기의 중간시험은 4월 22일(월)부터 4월 28일(일)까지, 2학기의 중간시험은 10월 20일(월)부터 10월 24일(금)까지 진행됩니다.	124.txt
기말시험 일정이 어떻게 되나요?	1학기의 기말시험은 6월 17일(월)부터 6월 23일(일)까지, 2학기의 기말시험은 12월 15일(월)부터 12월 19일(금)까지 진행됩니다.	124.txt
평가 비율은 누가 정하나요?	각 평가요소별 반영비율은 수업담당 교강사의 결정에 따릅니다.	124.txt
성적 평가는 언제 이루어져?	한 학기에 1회(기말) 성적을 평가하여 등급을 부여합니다. 교과사 결정에 따라 중간 1회 성적 평가 추가 시행이 가능합니다.	125.txt
기말 성적평가 말고 다른 평가도 있나?	교과사 결정에 따라 중간 1회 성적 평가 추가 시행이 가능하며, 중간 성적평가는 교과사별로 상이할 수 있습니다.	125.txt
성적공시 기간에 성적을 어떻게 확인해?	성적평가 결과는 성적공시기간에 조회할 수 있으며, 성적공시기간 중에 교과사에게 이의신청할 수 있습니다.	125.txt
성적에 이의가 있을 때 어떻게 해야 해?	성적평가 결과에 이의가 있다고 생각되는 경우 성적공시기간에 교과사에게 이의신청할 수 있습니다.	125.txt
성적공시 기간은 언제야?	1학기의 성적공시 기간은 6.30(금) ~ 7.5(목)이며, 2학기의 성적공시 기간은 12.26(수) ~ 12.31(수)입니다.	125.txt
절대평가가 적용되는 과목은 뭐야?	교육실습·현장실습, 개별연구, C/L 비전공자 수강 과목, 학생창의품 특강러닝, 성취중심 절대평가 적용 과목 등이 절대평가가 적용될 수 있는 과목입니다.	126.txt
A등급 인원 제한은 어떻게 돼?	수강인원을 기준으로 A등급(A+, A)은 50% 이내로 제한됩니다.	126.txt
B등급 인원 비율은 어느 정도야?	A등급(A+, A)과 B등급(B+, B)의 합은 90% 이내로 제한됩니다.	126.txt
교환학생은 성적 평가에서 어떻게 되지?	교환학생은 상대평가 등급별 인원기준 산정과 상대평가 대상에서 제외됩니다.	126.txt
절대평가가 가능한 수업은 어떤 거야?	교육부 또는 학부대학에서 지정하는 학생창의품 특강러닝, 학부대학 및 디킨스 칼리지 학장이 필요하다고 인정하는 수업, 교과목 특성상 성취중심 절대평가가 필요하다고 인정되는 교과목 등이 있습니다.	126.txt
비전공자는 C/1 과목을 수강할 때 성적 부담이 줄어드나요?	비전공자들은 C/1 과목 수강 시 성적취득에 대한 부담이 줄어들 수 있습니다.	127.txt	
C/1 과목을 수강하면 상대평가를 받나요?	C/1 과목 수강자는 상대평가를 받을 수 있습니다.	127.txt	
복수전공자가 아닌 비전공자는 C/1 강좌에서 상대평가 대상인가요?	복수전공자가 아닌 비전공자는 C/1 강좌에서 상대평가 대상입니다.	127.txt	
C/1 과목은 어떤 학과에서 개설하나요?	C/1 과목은 여러 학과에서 개설할 수 있습니다.	127.txt	
비전공자가 C/1 과목을 들어도 되나요?	비전공자도 C/1 과목을 수강할 수 있습니다.	127.txt
중간 강의평가는 언제부터 언제까지야?	1학기 중간 강의평가는 4월 22일부터 5월 6일까지, 2학기 중간 강의평가는 10월 20일부터 10월 31일까지입니다.	128.txt
기말 강의평가 기간은 어떻게 돼?	1학기 기말 강의평가는 5월 27일부터 6월 9일까지, 2학기 기말 강의평가는 11월 24일부터 12월 5일까지입니다.	128.txt
강의평가를 안 하면 성적 확인이 안 되는 거야?	네, 강의평가에 참여하지 않으면 성적 확인이 제한될 수 있습니다.	128.txt
강의평가는 어디에서 할 수 있어?	대학 홈페이지(http://www.skku.edu)에서 GLS(학사서비스)에 접속하여 강의평가에 참여할 수 있습니다.	128.txt
강의평가 대상에서 제외되는 과목은 뭐야?	학사과정에서는 개별연구과목, 현장실습과목 및 군사학과목이 제외되며, 대학원과정에서는 개별연구과목과 현장실습과목이 제외됩니다.	128.txt
학사경고는 어떤 경우에 받게 되나요?	학사경고는 정해진 기간에 수강신청을 하지 않은 경우와 매 학기 성적의 평점평균이 1.75 미만인 경우에 받게 됩니다.	129.txt
학사경고를 받으면 어떻게 해야 하나요?	학사경고를 받으면 본인에게 전자우편 및 등기우편으로 학사경고 내역이 통보되며, 성균멘토, 학과장 등과 학사경고면담을 진행해야 합니다.	129.txt
성적이 1.75 미만이면 어떻게 되나요?	성적이 1.75 미만이면 학사경고 대상이 되며, 학사경고 면담을 진행해야 합니다.	129.txt
수강신청을 안 하면 학사경고 대상이 되나요?	네, 정해진 기간에 수강신청을 하지 않으면 학사경고 대상이 됩니다.	129.txt
학사경고를 몇 번 받으면 유급되나요?	학사경고를 연속 3회 또는 통산 4회 받으면 의무유급 조치가 됩니다.	129.txt
졸업하려면 몇 학기 등록해야 해?	등록은 8학기 이상 해야 졸업할 수 있습니다.	130.txt	
졸업하기 위해 필요한 총 평점평균이 얼마야?	졸업하기 위해서는 총 평점평균 2.50 이상이 필요합니다.	130.txt	
3품 인증은 어떤 분야에서 받아야 해?	3품 인증은 인성, 협업, 글로벌, 창의, 리더십, 인턴십 6개 분야 중 2개 분야에서 받아야 합니다.	130.txt	
졸업평가 합격 기준은 뭐야?	졸업평가 합격에 대한 구체적인 기준은 학칙시행세칙 및 규정에 따라 결정됩니다.	130.txt	
국제어학점 충족 조건이 뭐야?	국제어학점 충족에 대한 구체적인 조건은 학칙시행세칙 및 규정에 따라 결정됩니다.	130.txt
수료처리 되면 수료증은 받을 수 있어?	수료자가 수료증을 받을 수는 없지만, 수료증명서 발급 신청은 가능합니다.	131.txt
수료하면 학사학위 받을 수 있어?	수료한 경우에는 학사학위를 받을 수 없습니다.	131.txt
수료하고 나중에 졸업할 수 있어?	수료자가 추후에 위의 학점 요건을 갖추면 매학기 졸업예비 학위를 수여합니다. 수료 후 학위취득 요건을 갖추기까지의 기간 제한은 없습니다.	131.txt
졸업평가에 대해 설명해 줄래?	졸업평가는 학과에 따라 졸업논문, 실험실습보고서, 심기발표, 졸업시험 등의 유형이 있으며, 반드시 학과의 내규를 확인하여야 합니다.	131.txt
조기졸업은 몇 학기부터 가능해?	조기졸업은 수업연한 완료(8학기) 전에 가능하며, 학업성적 및 학업성취도가 우수한 학생이 조기졸업 제도를 통해 학점 요건을 조기에 충족하여 신청할 수 있습니다.	131.txt
조기졸업 기준 성적은 어떻게 되나요?	조기졸업을 위해서는 2001학년도 이후 입학자는 평점평균이 4.00 이상이어야 하고, 2000학년도 이전 입학자는 평점평균이 3.75 이상이어야 합니다.	132.txt
2001학년도 이후 입학자는 조기졸업을 위해 평점 몇 점 이상이어야 하나요?	2001학년도 이후 입학자는 조기졸업을 위해 평점평균이 4.00 이상이어야 합니다.	132.txt
조기졸업 신청을 취소할 수 있는 경우가 있나요?	조기졸업을 신청한 학생이 요건을 갖춘 경우에는 조기졸업신청을 취소할 수 없습니다.	132.txt
조기졸업 요건을 갖추지 못하면 어떻게 되나요?	조기졸업 요건을 갖추지 못한 경우, 조기졸업 탈락으로 간주되며 일반학부생과 같은 졸업요건을 적용받게 됩니다.	132.txt
석사학위 취득을 위해 필요한 요건은 무엇인가요?	석사학위 취득을 위해서는 수료학점 충족, 논문제출자격시험 합격, 연구등록, 학위논문 심사 통과 등의 요건을 갖추어야 합니다.	132.txt
수강 신청은 언제 시작해?	수강 신청은 매 학기 시작 약 2주 전에 시작됩니다. 정확한 일정은 학교 홈페이지에서 확인하세요.	133.txt	
졸업 요건은 뭐야?	졸업 요건은 전공 필수 과목 이수, 최소 학점 충족 및 졸업 논문 제출 등이 포함됩니다. 자세한 사항은 학사 안내를 참고하세요.	133.txt	
이번 학기에 개설된 전공 과목은 뭐야?	이번 학기에 개설된 전공 과목 목록은 학교 홈페이지 또는 학과 사무실에서 확인할 수 있습니다.	133.txt	
수업 시간표를 어디서 확인할 수 있어?	수업 시간표는 학교 포털 사이트에서 확인할 수 있습니다.	133.txt	
휴학 신청은 어떻게 해?	휴학 신청은 학교 포털 시스템을 통해 온라인으로 할 수 있습니다.	133.txt
졸업하려면 평점평균 몇 점이 필요해?	졸업하려면 총 평점평균 3.00 이상이어야 합니다.	134.txt
특수대학원 석사과정 졸업하려면 몇 학기 등록해야 돼?	특수대학원 석사과정 졸업을 위해서는 5학기 등록이 필요합니다.	134.txt
석박사통합과정 조기수료는 어떻게 신청해?	석박사통합과정 조기수료는 학사일정에서 정한 기간 내에 GLS를 통해 신청해야 합니다.	134.txt
조기수료 신청은 언제까지 해야 돼?	조기수료 신청은 6학기, 혹은 7학기 중 학사일정에서 정한 기간 내에 해야 합니다.	134.txt
졸업하려면 논문대체 합격 취득해야 해?	졸업하기 위해서는 논문대체 합격을 취득해야 합니다.	134.txt
석박사통합과정 이수포기는 언제 신청할 수 있어?	석박사통합과정 이수포기는 2025학년도 1학기에는 3월 4일(화)부터 3월 7일(금)까지, 2025학년도 2학기에는 9월 1일(월)부터 9월 4일(목)까지 신청할 수 있습니다.	135.txt	
석사학위 취득을 위해 충족해야 할 요건이 뭐야?	석사학위 취득을 위해서는 소정학점 충족, 논문제출 자격시험 합격, 학위논문 심사 통과 등의 요건을 충족해야 합니다.	135.txt	
다음 학기 석박사통합과정 포기 신청 기간은 언제야?	다음 학기 석박사통합과정 포기 신청 기간은 2025학년도 2학기 기준으로 9월 1일(월)부터 9월 4일(목)까지입니다.	135.txt	
석박사통합과정 포기 후 석사학위 받을 수 있는지 궁금해.	석박사통합과정 포기 후 석사 수료요건을 충족하면 해당 학기 학위수여일에 석사학위를 받을 수 있습니다.	135.txt	
논문제출 자격시험은 어떻게 준비해야 해?	논문제출 자격시험을 준비하는 방법에 대한 구체적인 내용은 제공되지 않았습니다. 관련 정보는 학교의 학사 안내 또는 담당 교수와 상담을 통해 확인해야 할 것입니다.	135.txt
논문제출 자격시험을 언제 볼 수 있어?	논문제출 자격시험의 응시대상, 자격, 절차 등은 대학원별, 학과별로 상이하므로 소속 학과사무실에 확인해야 합니다.	136.txt
논문제출 자격시험은 어떤 과목을 포함하니?	논문제출 자격시험의 시험과목은 대학원별, 학과별로 상이하니 자세한 사항은 소속 학과사무실에 확인해야 합니다.	136.txt
학과마다 논문제출 자격시험 기준이 다른가요?	네, 논문제출 자격시험의 기준은 대학원별, 학과별로 상이합니다.	136.txt
논문 제출 전에 어떤 시험을 통과해야 해?	석사, 박사학위 취득을 위한 논문 심사 전에 논문작성 및 제출이 가능한 정도의 학업 능력과 성과를 갖추었는지 확인하기 위해 논문제출 자격시험을 통과해야 합니다.	136.txt
논문제출 자격시험 면제 기준이 뭔가요?	논문제출 자격시험의 면제기준은 대학원별, 학과별로 상이하므로 소속 학과사무실에 확인해야 합니다.	136.txt
학위청구논문 예비심사 신청 자격이 어떻게 돼?	지도교수 배정, 석사 과정의 경우 15학점 이상, 박사 과정의 경우 27학점 이상, 석박사 통합과정의 경우 39학점 이상의 학점 취득, 평점평균 3.0 이상이어야 합니다.	137.txt
논문 예비심사는 꼭 받아야 돼?	예비심사가 필수인 학과의 경우 예비심사에 합격해야 학위청구논문 심사를 받을 수 있습니다.	137.txt
학위청구논문 심사는 언제 신청할 수 있어?	예비심사에 합격한 학기에 다음 학기부터 학위청구논문 심사를 신청할 수 있습니다.	137.txt
논문 심사위원은 몇 명이 필요해?	학위청구논문 심사의 경우 교내 전임교원 5인 이상으로 구성된 심사위원이 필요합니다.	137.txt
예비심사와 심사를 같은 학기에 할 수 있어?	예비심사와 심사는 동일한 학기에 진행할 수 없습니다.	137.txt
학위논문을 언제까지 제출해야 해?	학위논문은 학사일정에 정한 기한 내에 제출해야 하며, 기한 내에 제출하지 못할 경우 한 학기에 한하여 학위논문 유예를 할 수 있습니다.	138.txt	
논문 제출 기한이 지나면 어떻게 돼?	논문 제출 기한을 놓치면 학위논문 제출 유예를 신청할 수 있으며, 유예된 상태에서 다음 학기 내에 제출해야 합니다. 그렇지 않으면 논문 심사 합격이 취소됩니다.	138.txt	
학위논문 인쇄본 제출은 언제야?	학위논문 인쇄본 제출 기한은 2025학년도 1학기의 경우 2025년 7월 15일(화)이며, 2학기의 경우 2026년 1월 13일(화)입니다.	138.txt	
학위논문 전자 파일 제출 마감일은?	학위논문 전자 파일 제출 마감일은 2025학년도 1학기의 경우 2025년 7월 4일(금)이며, 2학기의 경우 2026년 1월 5일(월)입니다.	138.txt	
논문 제출 안 하면 유예 신청 가능한가?	논문 제출 기한을 놓친 경우, 한 학기에 한하여 학위논문 제출 유예를 신청할 수 있습니다.	138.txt
성균 최우등 졸업상은 어떤 학생들이 받을 수 있어?	성균 최우등 졸업상은 학과 졸업석차 상위 5% 이내인 학생들이 받을 수 있습니다.	139.txt	
성균 우등 졸업상 받으려면 졸업석차가 어떻게 돼야 해?	성균 우등 졸업상을 받으려면 졸업석차가 상위 20% 이내여야 합니다.	139.txt	
최우등 졸업상과 우등 졸업상의 차이점이 뭐야?	최우등 졸업상은 졸업석차 상위 5% 이내인 학생에게 주어지며 상장 및 기념패를 수여합니다. 우등 졸업상은 상위 20% 이내인 학생에게 주어지며 상장만 수여합니다.	139.txt	
졸업생이 20명일 때 최우등 졸업상은 몇 명이 받을 수 있어?	졸업생이 20명일 때 최우등 졸업상은 1명이 받을 수 있습니다.	139.txt	
학사경고 받은 학생도 최우등 졸업상 받을 수 있어?	학사경고를 받은 학생은 성균 최우등 졸업상 선발 대상에서 제외됩니다.	139.txt
의무유급은 언제 적용되는 거야?	의무유급은 학사경고를 연속 3회 또는 통산 4회 받은 경우에 적용됩니다.	140.txt
의무유급 대상자는 어떻게 결정돼?	의무유급 대상자는 학사경고를 연속 3회 또는 통산 4회 받은 경우 결정됩니다.	140.txt
학사경고가 몇 번이면 의무유급이야?	학사경고가 연속 3회 또는 통산 4회이면 의무유급입니다.	140.txt
유급 학기의 성적은 어떻게 처리돼?	유급 학기의 성적은 무효 처리됩니다.	140.txt
